TEMP,pvdd,Cqload,Lmin,Wmin,toxe_n,toxm_n,toxref_n,toxp_n,xj_n,ndep_n,toxe_p,toxm_p,toxref_p,toxp_p,xj_p,ndep_p,delay_nodea,delay_nodeb
-11.809690004774076,0.9139230268924088,0.3975308166862226,4.601463774897856e-08,2.4920999063265564e-07,8.819408613116686e-10,9.320872532313455e-10,8.873486545656405e-10,6.426925645483537e-10,1.4251482006492411e-08,6.407255681151592e+18,9.157755082012823e-10,8.869855474085224e-10,9.376239677362352e-10,6.594210019322327e-10,1.3292875678757637e-08,2.769165627683621e+18,2.4960230000000002e-12,3.3651645e-12
59.10243975919494,0.9870953740260432,4.049630519356101,4.848828669934403e-08,2.3820779981021285e-07,9.105927328341879e-10,9.077775956024736e-10,8.685046292192877e-10,6.238071795363307e-10,1.4748034209130177e-08,6.338383404994677e+18,8.888675633941122e-10,9.770512531034434e-10,9.281107625555379e-10,6.559323278334023e-10,1.351409320867188e-08,2.675538977211846e+18,8.254941e-12,9.1667385e-12
69.7643144417918,1.052659099968574,1.2862695272796694,4.5987328356120556e-08,2.4873870114680716e-07,8.894412720053071e-10,8.604801242669334e-10,8.921546628185864e-10,6.424451126185597e-10,1.4057211751324545e-08,6.620075940978421e+18,8.923794114603251e-10,9.13710428590651e-10,9.460989900446075e-10,6.553238524160524e-10,1.3336463564044772e-08,2.9186123422852296e+18,3.54433e-12,4.3459165e-12
76.38428276889519,0.9683769090888508,4.84664023473583,4.7463423327766174e-08,2.4760403565182324e-07,8.710631623889432e-10,8.82932358723151e-10,9.104200557345741e-10,6.577256211743324e-10,1.3660891061854828e-08,6.671171894971703e+18,9.379653449222401e-10,8.69440652581717e-10,8.74897948476512e-10,6.380076471877275e-10,1.361373015490574e-08,2.789498381379747e+18,8.857818e-12,9.717066e-12
35.86371143025147,1.0816338319893208,2.8095958261220044,4.665529113129055e-08,2.484379194138689e-07,8.98186019133976e-10,8.845113310162527e-10,8.987225593990198e-10,6.537004969941397e-10,1.4718798817862872e-08,6.582630080018226e+18,9.338331768842695e-10,9.1188853304428e-10,8.894578214064327e-10,6.268963600334193e-10,1.4435788662879074e-08,2.9101473747938847e+18,5.614701e-12,6.418634e-12
0.0689935853024223,0.984331296408524,4.103299019911424,4.688676101351018e-08,2.5157075851416643e-07,9.37093431390092e-10,9.357550514256081e-10,8.653771816505293e-10,6.520971110724125e-10,1.4291535458535572e-08,6.320295402463938e+18,9.474072770133583e-10,9.286182695648415e-10,9.286624794678511e-10,6.568384561209311e-10,1.39839382569797e-08,2.821308959922828e+18,7.524445500000001e-12,8.353866000000001e-12
-13.629040311271233,1.0114786816022612,3.891054652514922,4.641197121306164e-08,2.688905505601576e-07,8.690317766473965e-10,9.141992055022747e-10,9.154728611027631e-10,6.440079907648546e-10,1.4081670108352746e-08,6.587187445708741e+18,9.178884678071431e-10,9.543524792842346e-10,9.637270519654364e-10,6.561770632554521e-10,1.3297385185476537e-08,2.7434698093934336e+18,6.6881755e-12,7.484275e-12
-22.35092503851302,0.9672606579840972,0.4059855975237774,4.5724287273042085e-08,2.5234076278098635e-07,9.402684904260847e-10,8.939243172378345e-10,9.318403230785586e-10,6.589161191172745e-10,1.4322269800550885e-08,6.26979436399291e+18,9.270318870026345e-10,8.738688252543151e-10,9.232547202604983e-10,6.610010581453412e-10,1.4248204583033242e-08,2.7254078976481106e+18,2.3909155e-12,3.2301085e-12
-40.28919030779309,0.9668809463747248,0.87008293287008,4.789715760118543e-08,2.613878240798916e-07,8.795386640321612e-10,9.164263051432905e-10,9.119232231632025e-10,6.380909413577844e-10,1.4652900294168372e-08,6.633053630035354e+18,9.198087965203827e-10,8.934863957737018e-10,9.738040625160042e-10,6.446929700773714e-10,1.4089485671145377e-08,2.7222233879298545e+18,3.3014585000000003e-12,4.2388705e-12
42.466747279408224,1.0424527386658142,2.1463736996685108,4.6192734788247335e-08,2.5408509200135346e-07,9.12740935986915e-10,8.660722826064494e-10,9.25708768564922e-10,6.72672116566936e-10,1.4248837514947238e-08,6.446506997080836e+18,9.662452373138155e-10,8.929236011061287e-10,9.72820234786587e-10,6.538358373232252e-10,1.4100809798115738e-08,2.777138206629638e+18,4.6516605e-12,5.4475795e-12
-52.960992005715774,1.0692006978750002,1.906926754641804,4.490648790242168e-08,2.460763975320825e-07,8.423534205518917e-10,9.289372281517295e-10,8.63238717511969e-10,6.132041476445602e-10,1.3466786149654696e-08,6.549083540425207e+18,9.59804392172333e-10,9.035013181817223e-10,9.24953865186369e-10,6.595564831679278e-10,1.3674173943739656e-08,2.991987355416535e+18,4.128236e-12,4.857684e-12
25.374128221445275,0.9699601107324194,1.451325791826491,4.9654852131784525e-08,2.519851269503544e-07,8.527026372634206e-10,8.947870705353711e-10,8.714967999922043e-10,6.537624156998102e-10,1.4121596386878533e-08,6.729252846017536e+18,8.373885825745289e-10,9.224127807239724e-10,9.42388757596827e-10,6.611495805632627e-10,1.4652832514347168e-08,2.720644228254916e+18,4.5066405e-12,5.5210605e-12
-37.24894742513433,1.0469146005579275,3.2636115628978524,4.5142378142281745e-08,2.496738242822508e-07,9.051108195991215e-10,9.241739417893256e-10,8.96067960818893e-10,6.21480512276435e-10,1.3756678845788828e-08,6.370643505339098e+18,8.532103281756024e-10,9.191594399033851e-10,9.213242676876903e-10,6.524237550677584e-10,1.39408466865068e-08,2.7869041711508413e+18,5.8138510000000005e-12,6.543797999999999e-12
101.54056148794427,1.0711857393395965,0.9902013624648064,4.542947945585736e-08,2.60984908903256e-07,9.174247342522307e-10,9.101999369348979e-10,9.268300647002435e-10,6.291631891641608e-10,1.4520653720578866e-08,6.168823140887818e+18,9.250962280473445e-10,9.270311426253177e-10,9.459620857425127e-10,6.596986345793065e-10,1.3289541205683544e-08,2.874787720290092e+18,2.9793785e-12,3.757216e-12
88.01931761381945,0.9242586716695032,3.638355948021922,4.8465006684971814e-08,2.448841554013456e-07,8.426741411474818e-10,8.956038818975222e-10,9.077175247861747e-10,6.868194912493104e-10,1.3654260228023378e-08,6.310701994610094e+18,9.56624085187024e-10,9.587994579440315e-10,9.197907964969287e-10,6.366863971300428e-10,1.4458348992437349e-08,2.739913441485456e+18,7.737295e-12,8.6721245e-12
70.83481148162652,0.9664447956869564,1.2748222972630103,4.431679631444717e-08,2.5003072830343517e-07,8.565059507099278e-10,8.804421114076006e-10,8.687182937570715e-10,6.830068444992794e-10,1.4350997772284288e-08,6.234510335105479e+18,8.541224067495455e-10,9.334686182568442e-10,9.221897937557299e-10,6.645854657148688e-10,1.3755437105902852e-08,2.889527823471829e+18,3.3282424999999998e-12,4.0574135e-12
111.45565077962678,1.0408959712319843,3.922455381383908,4.641665715338137e-08,2.619860569498349e-07,9.64126241883471e-10,9.592760635668159e-10,9.166963377620651e-10,6.172103837390239e-10,1.4359676449521614e-08,6.295581488428462e+18,9.714007133966022e-10,9.14380765375797e-10,9.253915819222879e-10,6.598462848009492e-10,1.3887809486818724e-08,2.76144344812132e+18,6.783661e-12,7.5735075e-12
3.7484915059975776,1.06399763940111,2.3211746759716685,4.5760811720260144e-08,2.522176164761484e-07,9.359348364151586e-10,9.274064663723873e-10,9.591680777105264e-10,6.355723903240033e-10,1.4008907393819684e-08,6.283411909562984e+18,9.492351691784458e-10,9.114066935403939e-10,9.183858876195667e-10,6.519860677500003e-10,1.4562338130348428e-08,2.807713232806504e+18,4.762706e-12,5.530583e-12
-16.62357659535185,0.953073209044319,4.604881106698988,4.9225944274932e-08,2.551461526518257e-07,8.775199012572704e-10,9.48544736419174e-10,8.831359265086167e-10,6.557070932692752e-10,1.5043740279234412e-08,6.51071375094046e+18,9.162868300125676e-10,9.586496270396447e-10,9.723666364134538e-10,6.707587415960396e-10,1.4532968551968977e-08,2.801133402682926e+18,9.0029845e-12,9.9619415e-12
36.58907325164675,0.9644225405377664,0.4614745176339783,4.2099316407604966e-08,2.5606760258993476e-07,8.811139696988842e-10,9.084272253479207e-10,9.152477034151967e-10,6.658285658654877e-10,1.427946350581685e-08,6.358156524531803e+18,9.084861825796507e-10,9.345944545547414e-10,9.253775894239767e-10,6.423919515896746e-10,1.4554587563320811e-08,2.8173896568245944e+18,2.0111244999999998e-12,2.6462655e-12
108.39285055387384,0.974594064053899,4.17955640687657,4.7719181915482725e-08,2.5048921692737585e-07,9.204436719829087e-10,9.559082109859986e-10,8.80258134310443e-10,6.37981644233769e-10,1.3448540062980873e-08,6.707370944576404e+18,9.107469218638737e-10,9.114746926726156e-10,8.787409276642783e-10,5.951008280298979e-10,1.4742411273889716e-08,2.694964373026547e+18,7.954863999999999e-12,8.8298125e-12
-40.20919409264338,1.028512539031132,4.750797796624971,5.0989226558830483e-08,2.4328382348210144e-07,8.500243300520363e-10,9.131044552645151e-10,9.218014345622224e-10,6.309850755938423e-10,1.4334046882227346e-08,7.090460473827705e+18,9.082493760226025e-10,9.291255461535496e-10,9.317905480637316e-10,6.72923905107363e-10,1.3958214186984002e-08,2.8305684828802324e+18,9.874837000000001e-12,1.09041695e-11
-3.0762521933653773,1.0334022301783026,0.4994839167552374,4.400275316954057e-08,2.638863869489958e-07,9.124612814203044e-10,8.778102704607411e-10,8.836559224304632e-10,6.513532137319932e-10,1.4061995305362854e-08,6.238534828100958e+18,9.474539437611481e-10,9.062274076573263e-10,9.756909722141683e-10,6.354110770435852e-10,1.3451001567412457e-08,2.925460274299669e+18,2.2116915e-12,2.9368585e-12
-10.46980794445711,0.9297532323370225,2.400396024501234,4.4697535708560426e-08,2.6416516747523843e-07,8.72192911843522e-10,9.290407680802791e-10,8.904276328273872e-10,6.63659789173924e-10,1.4481586000900461e-08,6.587168601810802e+18,8.971389922702415e-10,9.489751452274132e-10,8.999219791334744e-10,6.315804541151422e-10,1.3616381850551772e-08,2.7090101921421696e+18,4.7265705000000004e-12,5.4678359999999996e-12
-42.05759927867331,0.9462435039128276,0.8581879951052599,4.904860196428451e-08,2.5566393740426213e-07,8.738799098666871e-10,8.77738159222632e-10,8.842082386476806e-10,6.638874528065606e-10,1.4182626260121651e-08,6.712589504701978e+18,9.245116610221098e-10,9.126217545727711e-10,8.577926537314434e-10,6.509636939388188e-10,1.3792152088642717e-08,2.79768185542786e+18,3.519371e-12,4.528471e-12
35.2395667197506,0.9121198650333948,0.5220605681043523,4.828995331491298e-08,2.487135851871407e-07,9.094272287594053e-10,9.575755668362342e-10,9.19614253355552e-10,7.037090174471329e-10,1.3613950590435694e-08,6.308891166755985e+18,9.445119302083432e-10,9.184044831556171e-10,9.637269874804788e-10,6.420641786939397e-10,1.3363429451767962e-08,2.892223693419543e+18,2.977846e-12,3.972923e-12
64.273906336495,0.9928224777627448,1.0656914236366977,4.578647713015028e-08,2.500255487569243e-07,8.929871508036907e-10,9.187522929266277e-10,8.723673705661192e-10,6.34122912359657e-10,1.3540335060726188e-08,6.030266675762719e+18,9.060352040698835e-10,8.698434413922417e-10,9.385423114009736e-10,6.106384413352514e-10,1.4306291178302951e-08,2.766027812609795e+18,3.287152e-12,4.0957575e-12
-41.82949715885611,1.049092870726521,1.1923173418487665,4.852331002095538e-08,2.4498932490945505e-07,9.065758869215936e-10,8.708241669136077e-10,9.174725112669231e-10,6.641348127736393e-10,1.4043903432325984e-08,6.628402487347576e+18,9.349531864723986e-10,9.309117349122955e-10,9.196598600194307e-10,6.7642805258199e-10,1.4347139569880889e-08,2.6778393690444667e+18,3.8566605e-12,4.80085e-12
-48.83404010189801,0.9312376591668808,0.4904914800181026,4.471182027644202e-08,2.6655088040884076e-07,9.132364789761615e-10,8.855135770171842e-10,9.089844666642263e-10,6.3863337867336e-10,1.3599416664831052e-08,6.534858554920739e+18,9.0989847484486e-10,9.100415160331239e-10,8.842539687014491e-10,6.283842624754438e-10,1.2990812175723528e-08,2.839597526973241e+18,2.383903e-12,3.1676785000000004e-12
38.00157036572533,1.0547130000040137,0.8344060901871074,4.532666253767272e-08,2.59739579619216e-07,9.092739009807191e-10,8.758520761170372e-10,9.185022366812351e-10,6.651009349758172e-10,1.4129271214690388e-08,6.418722538489321e+18,9.284987359290307e-10,8.554530576676952e-10,9.338547650986856e-10,6.495639703204961e-10,1.4312965551500632e-08,2.8623388699219686e+18,2.790024e-12,3.5712760000000002e-12
23.68032936062407,0.9856750337083048,2.979353403997152,4.7936444063404224e-08,2.528026674717363e-07,8.873268280752658e-10,8.979408935563232e-10,8.865562508981199e-10,6.653541829611404e-10,1.4377941389430156e-08,6.90517651784727e+18,9.380806219070903e-10,9.248503672477767e-10,8.807543127892817e-10,6.213491261022774e-10,1.434756827960138e-08,2.9169524651925176e+18,6.2719940000000005e-12,7.1604394999999994e-12
65.64940337212907,1.042045483742116,3.437325958899505,4.731014773512392e-08,2.490239056936179e-07,9.2646125202258e-10,9.220014406435991e-10,8.839037539257215e-10,6.420331910433307e-10,1.4279867923212189e-08,6.511260879620194e+18,9.60710106927499e-10,9.065584835492725e-10,9.004236298893501e-10,6.488439054580471e-10,1.4167970358179213e-08,2.8710995185002844e+18,6.673977e-12,7.5136565e-12
7.567857625354946,1.0103749405547406,3.653407048766292,5.109456565846651e-08,2.507132837069597e-07,8.431719252039088e-10,8.741993479546054e-10,9.033457335252739e-10,6.700177370549812e-10,1.3723343558490451e-08,6.334245079077021e+18,8.944247655508035e-10,8.749611878351787e-10,8.928943787541917e-10,6.758573609797066e-10,1.4037462718228126e-08,2.825281211548296e+18,8.08972e-12,9.13724e-12
117.84056133083368,0.9104279153118092,4.486476664857329,4.7377262971236385e-08,2.4751924688072543e-07,8.860747574420472e-10,9.113365374865003e-10,8.713683929554071e-10,6.652255637150306e-10,1.3770103177742924e-08,6.876046807993413e+18,9.547888658074807e-10,9.141654373515621e-10,9.271833341972631e-10,6.357359765001066e-10,1.4627853742687809e-08,2.9112862194674406e+18,8.5849635e-12,9.4616335e-12
-16.55487331740622,1.042840968142277,2.429132482581664,4.576330050067538e-08,2.5652758003948676e-07,9.117061924042307e-10,9.445999683475666e-10,8.583359016494214e-10,6.419806180811416e-10,1.3383008061517992e-08,6.392924041436138e+18,8.929040450486378e-10,9.074640564868607e-10,8.817439016270675e-10,6.591423706283127e-10,1.3825395930003929e-08,2.689247208381055e+18,4.8774519999999995e-12,5.647476e-12
3.9484434688025294,0.9581681663379172,4.009396631513357,4.8469855015336623e-08,2.6632267400582756e-07,8.894024733852769e-10,8.78052120151352e-10,8.892385307538765e-10,6.580265424894182e-10,1.3894640932252225e-08,6.471206931252018e+18,9.17121926611364e-10,8.971697612146844e-10,9.179271100622435e-10,6.397758484989602e-10,1.402422930370236e-08,2.71339760261564e+18,7.6450395e-12,8.5611705e-12
109.52522649669233,0.919350988512924,2.8535403887995,4.24705402699475e-08,2.51177982469152e-07,8.957008917791322e-10,8.726543305303013e-10,9.17821685185922e-10,6.636538930206802e-10,1.3992708186457725e-08,6.618450362448251e+18,9.231386723160183e-10,9.211034370689927e-10,9.087537891581295e-10,6.479108310956872e-10,1.4545291784137938e-08,2.7546019932371016e+18,4.8722065e-12,5.5043015e-12
-26.09110957882581,0.9895122655117894,1.237847534196689,5.026736745236679e-08,2.440613667269841e-07,9.585388018364155e-10,9.62381518524493e-10,9.210391605731227e-10,6.476623521151333e-10,1.4192602365531936e-08,6.845536324343337e+18,9.389694526949163e-10,9.339802247080623e-10,9.33664297575728e-10,6.614954146733968e-10,1.4799537665881496e-08,2.732956552316347e+18,4.323502e-12,5.377443499999999e-12
73.57070669308797,1.0554292287839644,0.2026740066254619,4.7558986200765435e-08,2.534229396551521e-07,9.101374995624287e-10,9.242189857790371e-10,8.762334953560764e-10,6.13213350781717e-10,1.4838432898529682e-08,6.52277973432667e+18,9.280132795909647e-10,8.952332908162767e-10,8.830203291852551e-10,6.698007099188571e-10,1.4039367290625746e-08,2.924577258136532e+18,2.203688e-12,3.1577555000000003e-12
93.46184642790512,1.077667644981954,0.2878028171671986,4.6766743187677956e-08,2.657368160041101e-07,9.052242083424568e-10,9.271397316613832e-10,8.719420414287653e-10,6.373410346588937e-10,1.4479548603789332e-08,6.624307457761818e+18,9.665730125000592e-10,9.149692390488155e-10,9.189200338729525e-10,6.286503675655989e-10,1.4179697436165451e-08,2.955810027311465e+18,2.2165725000000003e-12,3.109549e-12
-39.55685292530155,0.9820765332272482,1.549419772175841,4.458025379201525e-08,2.6395526705420267e-07,9.432986261582227e-10,9.372675395695427e-10,9.275935200276003e-10,6.345986132216315e-10,1.376477429211218e-08,6.445096448713927e+18,9.502071693156526e-10,9.403798508682296e-10,8.56228783342225e-10,6.588357305377777e-10,1.4100641711137112e-08,2.7671791703916774e+18,3.6018930000000002e-12,4.336215e-12
70.88281141649733,0.9093582339145222,2.757231699073646,4.9780230155554894e-08,2.550357115919973e-07,8.469588154656617e-10,9.177830334602731e-10,8.900866195196162e-10,6.192683601330937e-10,1.4572745002052744e-08,6.624090920385106e+18,9.39838095056218e-10,9.517228548481883e-10,9.627424844645084e-10,6.736985856485554e-10,1.4127678663328426e-08,2.8742980125998674e+18,6.628753e-12,7.6438895e-12
73.11854597142829,0.9555927545919304,0.0847828809092054,4.97233709043482e-08,2.6703782489242574e-07,9.11124512261704e-10,8.707868763955571e-10,9.169977999311403e-10,6.420258720533425e-10,1.3660139914720972e-08,6.503549774559123e+18,9.441643444093891e-10,9.019776717617319e-10,9.134724299789701e-10,6.248204821922503e-10,1.4317823026643042e-08,2.829952803173796e+18,2.305475e-12,3.428822e-12
114.68852749091968,0.9793771954706106,1.17922737535004,4.9231035448696553e-08,2.496505678075528e-07,8.897406652844657e-10,9.189211047887781e-10,8.579016569731223e-10,6.380305453814265e-10,1.4578997040269257e-08,6.392573305150703e+18,9.116961109659447e-10,9.144767536548212e-10,8.653568177374846e-10,6.382269398074242e-10,1.3387704612748361e-08,2.817860745313971e+18,4.0248515e-12,5.022903e-12
100.45070746428615,0.9282772348370184,2.7305744546508586,5.057621583564043e-08,2.433846793999072e-07,9.270912892314003e-10,8.957678292019335e-10,9.093915388743579e-10,6.091525974952962e-10,1.4142990814738612e-08,6.893079061626016e+18,8.906437902298995e-10,9.310219311748943e-10,8.979345675976574e-10,6.202956649206093e-10,1.4481195768576398e-08,2.7806682365455206e+18,6.9226275e-12,7.977773999999999e-12
66.41620399859494,1.0658741581732598,2.513636864430663,4.589996882696668e-08,2.5173334091372174e-07,8.359407491724643e-10,8.889812978988035e-10,9.008915155451579e-10,6.400056347982935e-10,1.40635108708994e-08,6.400555938378437e+18,8.853551392819577e-10,9.221794480219223e-10,8.654225148393632e-10,6.445499084818296e-10,1.3805295129498525e-08,2.7396364381440097e+18,5.0219825e-12,5.7926745e-12
63.58286232966955,0.9155474835355636,4.072644302681805,4.6493974003314577e-08,2.5723404292965395e-07,9.011203711242447e-10,8.721530995648886e-10,8.333745928312157e-10,6.92080716666599e-10,1.4170251384398465e-08,6.39832275117808e+18,9.113946634075823e-10,9.38549248725353e-10,9.610909597873434e-10,6.619291371386206e-10,1.4144887199107465e-08,2.92099773399974e+18,7.443613e-12,8.270203999999999e-12
39.60351120926552,0.9870257301349056,3.160912420116726,4.793067184106281e-08,2.6556214021929306e-07,8.962559177903702e-10,9.435670664872802e-10,8.812229132769756e-10,6.303752570319285e-10,1.3836679590476925e-08,6.461605928155488e+18,8.932744901751047e-10,9.603102398185786e-10,9.375940897885911e-10,6.594803507340643e-10,1.4125802075280376e-08,2.787785739774067e+18,6.3015975e-12,7.186557e-12
78.16147842473319,0.9004067422316886,0.8499186747492582,4.8080269762193215e-08,2.495841211119167e-07,9.136637130128745e-10,8.974524261704166e-10,9.346468506600406e-10,6.615350827962868e-10,1.3278928351725992e-08,6.406033498153754e+18,9.028010861663263e-10,9.153798160899842e-10,9.038491800498975e-10,6.352393833793442e-10,1.4148687640026841e-08,2.694543081303611e+18,3.482295e-12,4.4472950000000006e-12
-37.7422552728572,0.9115185380843964,1.391430548533478,4.511587904546345e-08,2.645711622767199e-07,9.304863205956413e-10,9.075595829677665e-10,8.918181923759436e-10,6.168035136088916e-10,1.4441020892291018e-08,6.440008026984021e+18,9.584214960416622e-10,9.267734817381228e-10,8.808871879523791e-10,6.608712493721561e-10,1.3371381187927412e-08,2.744386417572515e+18,3.623736e-12,4.405088e-12
-23.428716938656184,1.052737038338615,3.761235968517177,4.656115571471469e-08,2.511841028514049e-07,8.864543902130612e-10,9.058437931870387e-10,9.181104960655991e-10,6.789733884166887e-10,1.4114077753824662e-08,6.368161788730247e+18,8.84295932523727e-10,9.031228579767287e-10,9.010288888363287e-10,6.490476688013482e-10,1.3871411067047392e-08,2.7655994658943493e+18,6.8113465000000005e-12,7.6080755e-12
56.55353149778058,0.929614915338136,4.151860551832376,4.697729108277122e-08,2.485636246476579e-07,8.810813439913452e-10,8.681697598770617e-10,8.913622665708805e-10,6.263314219815597e-10,1.4311853067805974e-08,6.514108357223582e+18,8.795620264789243e-10,8.713695318385263e-10,8.913847666824397e-10,6.596227188951173e-10,1.4394572644880536e-08,2.695072328493084e+18,7.8644855e-12,8.714210499999999e-12
35.29442232897087,0.910496207537656,1.8625902626342912,4.6987138258190975e-08,2.5262380600696646e-07,9.541538490369852e-10,9.248609885156035e-10,8.330582318766201e-10,6.42311434033525e-10,1.3647906461873036e-08,6.759707451499034e+18,9.599542731635334e-10,8.899547540366452e-10,8.5707286108713e-10,6.49417724937598e-10,1.4307244205393192e-08,2.7919244314987827e+18,4.711657e-12,5.585397e-12
